Id,Category
2997,2
2998,1
2999,8
3000,9
3001,8
3002,9
3003,8
3004,1
3005,1
3006,10
3007,9
3008,1
3009,8
3010,7
3011,9
3012,7
3013,9
3014,10
3015,9
3016,1
3017,1
3018,9
3019,8
3020,7
3021,9
3022,8
3023,8
3024,9
3025,9
3026,8
3027,8
3028,10
3029,7
3030,1
3031,7
3032,9
3033,1
3034,1
3035,10
3036,1
3037,1
3038,10
3039,8
3040,8
3041,9
3042,10
3043,9
3044,1
3045,1
3046,8
3047,9
3048,1
3049,5
3050,1
3051,1
3052,8
3053,10
3054,7
3055,9
3056,9
3057,9
3058,1
3059,10
3060,8
3061,8
3062,10
3063,9
3064,9
3065,1
3066,7
3067,7
3068,1
3069,8
3070,9
3071,8
3072,10
3073,8
3074,9
3075,9
3076,9
3077,1
3078,1
3079,1
3080,9
3081,10
3082,1
3083,9
3084,9
3085,8
3086,1
3087,1
3088,7
3089,1
3090,9
3091,1
3092,8
3093,9
3094,7
3095,1
3096,9
3097,1
3098,8
3099,9
3100,9
3101,9
3102,1
3103,8
3104,8
3105,1
3106,9
3107,9
3108,8
3109,9
3110,10
3111,8
3112,1
3113,8
3114,9
3115,9
3116,8
3117,8
3118,1
3119,8
3120,8
3121,9
3122,1
3123,1
3124,8
3125,1
3126,9
3127,8
3128,9
3129,1
3130,7
3131,9
3132,1
3133,7
3134,8
3135,1
3136,7
3137,9
3138,1
3139,1
3140,1
3141,7
3142,9
3143,9
3144,10
3145,8
3146,9
3147,10
3148,9
3149,1
3150,10
3151,1
3152,10
3153,8
3154,9
3155,9
3156,1
3157,9
3158,1
3159,9
3160,8
3161,1
3162,1
3163,10
3164,9
3165,7
3166,9
3167,9
3168,9
3169,9
3170,1
3171,9
3172,1
3173,7
3174,9
3175,7
3176,10
3177,7
3178,1
3179,1
3180,9
3181,10
3182,9
3183,8
3184,9
3185,8
3186,9
3187,8
3188,1
3189,8
3190,1
3191,1
3192,9
3193,9
3194,1
3195,9
3196,10
3197,8
3198,2
3199,1
3200,10
3201,1
3202,10
3203,9
3204,7
3205,10
3206,10
3207,6
3208,8
3209,1
3210,9
3211,1
3212,9
3213,1
3214,8
3215,9
3216,1
3217,1
3218,8
3219,9
3220,9
3221,9
3222,8
3223,9
3224,1
3225,1
3226,9
3227,9
3228,1
3229,7
3230,1
3231,9
3232,8
3233,5
3234,1
3235,1
3236,9
3237,7
3238,1
3239,7
3240,9
3241,10
3242,1
3243,8
3244,1
3245,7
3246,10
3247,9
3248,8
3249,7
3250,10
3251,10
3252,1
3253,8
3254,8
3255,8
3256,1
3257,1
3258,8
3259,9
3260,9
3261,8
3262,1
3263,1
3264,1
3265,8
3266,9
3267,8
3268,9
3269,1
3270,1
3271,1
3272,9
3273,8
3274,9
3275,1
3276,1
3277,8
3278,1
3279,9
3280,6
3281,10
3282,9
3283,1
3284,9
3285,1
3286,7
3287,1
3288,8
3289,9
3290,1
3291,9
3292,8
3293,1
3294,8
3295,1
3296,9
3297,8
3298,9
3299,9
3300,1
3301,9
3302,9
3303,8
3304,10
3305,1
3306,9
3307,9
3308,8
3309,1
3310,1
3311,9
3312,9
3313,1
3314,8
3315,9
3316,1
3317,9
3318,1
3319,1
3320,1
3321,1
3322,8
3323,1
3324,1
3325,9
3326,1
3327,8
3328,10
3329,1
3330,10
3331,9
3332,9
3333,8
3334,10
3335,8
3336,9
3337,10
3338,9
3339,8
3340,7
3341,1
3342,1
3343,8
3344,8
3345,1
3346,9
