Id,Category
uttr-c53120a2291a46509e40e3605f6c682d.pt,id10190
uttr-e93cf13b66ef498da41a21f600e05be8.pt,id10848
uttr-0a05001f835f4a58babe681b0d4107f8.pt,id10143
uttr-599af19bdc2640cb96e6a863bcef3111.pt,id10350
uttr-aeb5306464594512993ab9d932933a4a.pt,id10155
uttr-616f976451e14208b26f8cce4efd86b9.pt,id10853
uttr-3cdc12f9f67e4ba4bdd3a6b257b77a08.pt,id11180
uttr-80be3ec244df4ffda2f0d21e37ba7627.pt,id11245
uttr-8f4293fe7b944a43a0f74bce706eea62.pt,id10697
uttr-e3228a535c6d40d99ad32c48410cd7bf.pt,id10679
uttr-d428c968f2f543b8bb5021d3691f3643.pt,id10069
uttr-23cb7a365fb14136bb9a720ec9add803.pt,id10109
uttr-0583b2f9c10c40a9b68a7e422227d1ae.pt,id10420
uttr-f7607493658b4cdfb993474e16b1f112.pt,id10113
uttr-ec2b2a35ab26448c98aea265a8e2d51e.pt,id11005
uttr-f490e32a34264116b11bddee3ddfcbde.pt,id10682
uttr-d19c819ffb7542829596a49031b1072a.pt,id10380
uttr-4870c7d75d4e4170b488387bd8541803.pt,id10998
uttr-2deadbb8cd6e4630a6b979d979859361.pt,id10037
uttr-ccef97f03dd74f34bf2aecf4658138bf.pt,id10553
uttr-a2489d8965894030a3e039922b15ca5f.pt,id10149
uttr-8e5123a25d3d43ae85005311c3e6f7bc.pt,id11023
uttr-eb9184f9d78b4238be551750a800de70.pt,id11163
uttr-4541bf8c87894204bc551b2bccfe10f6.pt,id10111
uttr-fc450e3ec76e473cbddf6536c244037e.pt,id10724
uttr-642a5f91638f4254b0814b785494eac2.pt,id11028
uttr-ddbe5e581fdc42f3b3b659b6993b5964.pt,id10984
uttr-7ad695b744c14138bfa6f0132ede5127.pt,id10390
uttr-a46da71cb21e45788b97154b42d2443c.pt,id10520
uttr-96c220c2addb4ff7933964191d35ddac.pt,id10995
uttr-50e7f8d737604cf79645f0632afc3f9c.pt,id10726
uttr-03b9be893c5b48dc93bbd2fb75aa99eb.pt,id10348
uttr-c8c3e22735c940eabf8705aed28c81a3.pt,id11180
uttr-b29b8fc3f4b045f49ce845d17be79bfe.pt,id10925
uttr-78e7ce2c50474a0aac8416b10d4bb44d.pt,id10348
uttr-8c4745528bcf497fb59d60ca31f58b20.pt,id10088
uttr-ecb1b93870034a4c81ef74d463206e08.pt,id10470
uttr-670c2aa3083944a0b2137e29576890db.pt,id10778
uttr-9b5bebc004fd4b70869db5f3438e7923.pt,id10036
uttr-c9fdb7f865194b9ab928f8c3bfa42412.pt,id10941
uttr-e223503fe55144509abe5084c08a03db.pt,id10108
uttr-ffebb6416f944350a351ca674a3aaded.pt,id10646
uttr-62ce6ffc1d164dac9f40759fbf304fd4.pt,id10175
uttr-c672172d97e5423d9aef93db58f49e6e.pt,id10744
uttr-f40241384afb4eb9a7f104a75d356582.pt,id10726
uttr-e0e68c60be2f4fb9b867e04ea9d1cd4b.pt,id11025
uttr-aeeae125952e42b19460da037d30ac02.pt,id10937
uttr-de5ee70ce1cd427198c0ffcc4fb2ce23.pt,id10108
uttr-85c65aebb94a44b282837e8c9b39b09e.pt,id10452
uttr-c289a28cc1a34f0eaa359531d3764f91.pt,id10846
uttr-a8927ab83a1143298058e4d34a08bd71.pt,id10373
uttr-57860dacdefa42b4abb573f27ecb30f0.pt,id10626
uttr-29c357385da14b6b85a1b10fa7cffd74.pt,id10593
uttr-3b1997999a644d18bde64e3daa3936cb.pt,id10750
uttr-12f6b32c9b31423592f2219da175fa1f.pt,id10812
uttr-57edc5bcf6de43169fa26df98f132ac2.pt,id10483
uttr-64f76ba0bc354768838a416df3e21c63.pt,id10014
uttr-ab73403812444b608fbd39bc3f9b3e7e.pt,id11002
uttr-a6314ecaf7614b65bb8464924353b90f.pt,id10676
uttr-c8c1b3d236b348c7ba75c1ede3b4fe5e.pt,id11176
uttr-ff2943dbcd1a44aabb883f825b287259.pt,id11034
uttr-d77708ef07a24e5aa480aed24ea7b9f5.pt,id11230
uttr-9f52ca9318974e089fd19c957a1b54ca.pt,id11123
uttr-90516b393841417d94b05c13dd7c0cb9.pt,id10674
uttr-d62817bc96cb4f77b1c63f732c6044ad.pt,id11084
uttr-63b71b2bf56e490c926a14158b8f8e84.pt,id10778
uttr-6444f6dd60e242f2a1d18b2241bb15a2.pt,id10571
uttr-a6003b6724d549fb928d057fb664fb86.pt,id10710
uttr-82f357fedf8d423eac29de636d98ccf5.pt,id10154
uttr-2b4f3e8fa7f443beaf6936ba29a90060.pt,id10705
uttr-bfe9f49091a148b7a889b4b35b1b1d86.pt,id10528
uttr-ac5fe115161545a8a790e4ad1a7c1bcb.pt,id11216
uttr-aedbd28017a64c9e8d982f6b9fd8cc16.pt,id10351
uttr-6c9a8316047d4763a1397c051811bd6b.pt,id10438
uttr-c1ffb1a470c84f12b7d09cd5e02d6a0c.pt,id11189
uttr-9143746c2c8b4be69b0cff84e5292d9f.pt,id10034
uttr-91776914810e4589b76535c54ae72137.pt,id11046
uttr-3109ce6da89346d98a90a0266763cf18.pt,id10177
uttr-7905e0280f014bfb9ec59c03234ad22c.pt,id10344
uttr-2ec47916eb664c5a97c4c494b9ba9bd2.pt,id10639
uttr-5a18de243e7f4d808474bd4ecac1e76f.pt,id10391
uttr-7c605e0cb9794501bd7045f16c6f21c9.pt,id10371
uttr-7aa47693e02245ad987927bfb84d5c47.pt,id10514
uttr-f99d2cdf826c4cbcadb43b007db341ea.pt,id10552
uttr-77b1885ecdc54d76933f3e1eac3d7de6.pt,id11094
uttr-b5fd6123522c42299bec7bb56cdf7f28.pt,id10634
uttr-73f783fdaaa94b49929a86a04327556d.pt,id11155
uttr-53303bff1f32474da56d7cf77312390b.pt,id10759
uttr-a9c09271a3b04625bdc76217bffd179d.pt,id10847
uttr-2188011761094e0b821a7f54b195ffb3.pt,id11000
uttr-2e161d363fa9474b88eb4abd7eeb20cf.pt,id11088
uttr-c3beb9de8819474587b388123258ba80.pt,id10774
uttr-522dd479619945c38a3c632276af3192.pt,id10948
uttr-fea65ae9965244c5a14ddd10f2453f93.pt,id10734
uttr-5753f70dddae4b8aafea77f062a64d38.pt,id11213
uttr-03512a095b254e2183d1043150b53bf5.pt,id10741
uttr-c99627e3f7524f1aa5aa4fbabc740472.pt,id10594
uttr-09ac2ad815894f829801c224b9bc0590.pt,id11034
uttr-6a0d5982a51c414facb50c92cc7980d7.pt,id10562
uttr-f67db935d2d2454fb10cd380611271f2.pt,id10006
uttr-fb81e4f12fae4edcb1271da95ea007dc.pt,id10986
uttr-7c90d79d63d9441d90700a9cd26bc8e9.pt,id10679
uttr-605a6e524d114ba4888afdce843b2282.pt,id10014
uttr-a77c6bbf55694a5e9fb34bc374d17f41.pt,id10344
uttr-e1a425d829c6426e886672604dc26c91.pt,id10914
uttr-b57c1aa5f7774b8ab6a68a9d623e6334.pt,id11047
uttr-799df7556af34ee2afd6a744739558d6.pt,id10554
uttr-396126fcee414cf9856a392651098916.pt,id10679
uttr-6223645181c7437b87823bb5b04fd4ea.pt,id10971
uttr-1a6d095b6f174ea98f1507b81c6d3f1d.pt,id10513
uttr-6e743a25f25a47f881cfe7f6e3c0d7e2.pt,id10607
uttr-774272ae1d02462e949c62cfb26ac2fd.pt,id11091
uttr-14b27a26e3b648cb935650066adbe47c.pt,id11018
uttr-19d390c408634f09b60473d9938b9c6a.pt,id10790
uttr-276e4faba5ac47818c0d937e34fe9d85.pt,id10552
uttr-4fa58afc349542579d99e6fffb32e171.pt,id11132
uttr-87cf6be04ebe4d0b9d2162a518ad7c8d.pt,id11244
uttr-4fbd1cccec7c42ddae289b4f33f73f9f.pt,id11230
uttr-0307b6d8dc5745ca9f95506cde34f9c5.pt,id11090
uttr-ed7c442822664c35bff3edf9db94b7ad.pt,id11033
uttr-260350fa401746c58e8c78d5233dee54.pt,id10630
uttr-11d9b77238c9490dbeafafd5431749ff.pt,id11188
uttr-449271719f8b4465964c9379407282e0.pt,id10856
uttr-513b0655019c4cb78966fb879a9563f8.pt,id10472
uttr-cd66c80a041b4e759cf564cc5027ff40.pt,id11176
uttr-aa7e60c3a6764a088c7d38447a734eb6.pt,id10513
uttr-c35c10576a2042a5b7fa995b6c851a82.pt,id10926
uttr-a7ec545552d0470f9969cf39501fc647.pt,id10476
uttr-1ee9d3e4197d4bee8a4b209fecbb3119.pt,id10973
uttr-5ba23a089b3d4a7a9675dfb59ab0a1a9.pt,id10934
uttr-455f8fe34ff54468a798c78b0c6b5617.pt,id10641
uttr-979df9d9665d4d518bc15e7e88cf9dfe.pt,id10693
uttr-e5efd8b06e6543f5a9834ecee8aade46.pt,id10788
uttr-5395f60106b44b2aa677e42b4e8d431b.pt,id10392
uttr-56f0993c296d4c78a3ba84918f3d4d84.pt,id10503
uttr-a3e207bfaaa049fc8b4ee2837aa2e44c.pt,id10218
uttr-be02a85519a04889835e4ac664643bba.pt,id10173
uttr-d6cb53e297934e53aba979879fc6aecb.pt,id10640
uttr-b6b3f73832694df089cc49c60a8394c7.pt,id10777
uttr-7b1b8129d0da4bbca2ec8beec2ed9cf0.pt,id10483
uttr-07c93922e61f40369dd475e2d43b239b.pt,id10759
uttr-9ace083f38034491be96eec1196ff75d.pt,id11112
uttr-d4b304d6b19f479f8ebeece70278379d.pt,id10861
uttr-45d1552abdad4b8ab615e58125b5f8ae.pt,id10147
uttr-d12054be52f6480a8ae1d67197c681ac.pt,id11118
uttr-30224968c4024242b3bbb613c180bc87.pt,id10493
uttr-dc851d1db25946fd94275e1fa92af232.pt,id10469
uttr-28ca9ee006d84f41a24d4684f1183d6c.pt,id10564
uttr-6013bb6a53e548aca628d8731df93273.pt,id10830
uttr-cd2b8e102c454033864b929918837c5e.pt,id10196
uttr-450b63bbdff64dc6bf8cb131520e871d.pt,id10113
uttr-736e4af146114c58b60493ce873edf83.pt,id11111
uttr-db48f88e48f140d6ac0e2847e49aca21.pt,id10925
uttr-152154794dbc41339d4b722cc14fb901.pt,id10086
uttr-ea8cc83a191146f5aa0f1159a767dccb.pt,id10963
uttr-ea712a3341154328851fd7a5c802a683.pt,id10791
uttr-9207195de5774457a2464db2abee31f4.pt,id10546
uttr-7995d59b14764b319822b4026739200c.pt,id11214
uttr-9d31f9947621445c984387e924e9d4c9.pt,id10178
uttr-ab38ec2f5e6145369403da89bc4c67c6.pt,id11200
uttr-b6b86f6c7a5e419480a8931e48855aff.pt,id10513
uttr-ffa64330de974688b275b9bbcb7fe846.pt,id11156
uttr-a783e9325b6c453daf598dd676ca6e85.pt,id10064
uttr-b351033650f140fb8683ea109d3a2d08.pt,id10583
uttr-b408fb9a12b1448c9c4ca00472471d15.pt,id10819
uttr-c0e76ee2a3d84ee493d2e0ae47a02a66.pt,id11241
uttr-851ecaa46785437f8018daa850a1d713.pt,id10837
uttr-332ae57deae1464ab653787dddb56000.pt,id10315
uttr-37abdd87fcde4ccba9ddb4db5df1cf4a.pt,id11140
uttr-2e213ec7424943a8943ebdabeef4d4b8.pt,id10111
uttr-bfe672e8248042639de15cd9d45af4ee.pt,id10503
uttr-c20046ec1dca43fd9109050768262a27.pt,id10001
uttr-d5374171c7eb4ec4b00f6b657d75113b.pt,id11203
uttr-df1e8137780a4ffb826bd40a70950255.pt,id11051
uttr-b305459bc3434507854b8ae1685faf94.pt,id10901
uttr-43e4786d971c437a97404cabd2088c43.pt,id10069
uttr-78312bf4351d461b9c90b4b0217deceb.pt,id10957
uttr-a59a41cb1ba0421f883b453199cd213a.pt,id11141
uttr-7cb72116d388451da4fde30b0d54f112.pt,id10894
uttr-0b3fd552d16246fb999bef843a34fe22.pt,id10509
uttr-98730e77c8f9405a8175e7bd6bc3038d.pt,id10367
uttr-a0979133729e46e0b7f9c472ef408504.pt,id10348
uttr-ff000e5c32c24fdeb6251b668d1e91b8.pt,id10083
uttr-ca1414a7691d4dd0a9efa264dbecb91f.pt,id10441
uttr-3cb247a811e1480683e497ce51b80d1f.pt,id10607
uttr-ed0e0309c12c4e71a867255e128d8828.pt,id10342
uttr-a4ea30995c3146fc858afc49e170e0ff.pt,id10679
uttr-d4cd843ee1264362bb187bb9e917c5f8.pt,id10220
uttr-ced9176a4da249b1974a83f5ac6cc004.pt,id10419
uttr-22c4569dbf83483b93dd3b9d1438eec9.pt,id10472
uttr-914f3281f6e34fc28b379a6982d37fd7.pt,id10490
uttr-178b1ce01e68492e86da6f5aec4a03c9.pt,id10751
uttr-39c95c581ab24cf99d99f69c5a318a4f.pt,id10371
uttr-73d615ebcf4d41c3869579811a81ba66.pt,id10706
uttr-aa23820566e44d5292470a8e27b0f998.pt,id10600
uttr-17be242a739a4419b15061d49f572d69.pt,id10675
uttr-9dc68f795c1a4df4b44c03533b0cafeb.pt,id10330
uttr-6ad8b5b2b11945f087f0969b80029b89.pt,id11018
uttr-fb2582f0918946c89d39b23e3f222dd1.pt,id10393
uttr-989657c4a18f4fa3a22a195581a62264.pt,id10907
uttr-18dfc845020e4499bd079b951e0bdf08.pt,id10314
uttr-7af76c88259c45b5ba460f56559e56d3.pt,id10721
uttr-7ca904b0d6554186969a8df776bfa85a.pt,id11155
uttr-1e8e78f4522848259b687c0c49572ba0.pt,id10157
uttr-14c767c841ec408f96ac00b57e7acfdf.pt,id10699
uttr-3eb70655cbe045ab9f07310b05d8a908.pt,id10045
uttr-f78aac44c0934aa38ba49fc864beae16.pt,id10735
uttr-d20eb73714304ff4a30a6a23f2e867db.pt,id10759
uttr-3a539e539ccc465eacd9c088c0772381.pt,id10112
uttr-a0ffe7550fd24b08959393ad0c83f1a5.pt,id11036
uttr-8518d71cd3ee444fb78bb55ebc31f042.pt,id10083
uttr-9286600ca3f94806a0506b5a53ad8c19.pt,id10875
uttr-66096718c6f44c9bbef96fd87bc70750.pt,id10634
uttr-f46c0b0dede94215b96248c2ea4b4256.pt,id11000
uttr-44025b92760e44fb9a8380d16d9a2cdf.pt,id10785
uttr-441068030c8543208ecca700e600dddf.pt,id10053
uttr-13d8532abe174d2b8a7121b7b41d7195.pt,id10052
uttr-6aab0c3eda124975b1c0768e28c8adcc.pt,id10112
uttr-ea480796f1334871bc88caf17f694a50.pt,id10600
uttr-d98aaace6cb441f3ad782b6bf310a91a.pt,id10483
uttr-b7aaefa42cf54a24a7874e8d53feb805.pt,id10157
uttr-4291e7d886b1473fbab57c7a71508720.pt,id10774
uttr-aa9f97a69b564f8183bb012a97a878ce.pt,id10873
uttr-f8075ae5061d4936922152a35c04187f.pt,id10922
uttr-fd95d0395e7a4ae99719120f77ea9030.pt,id11103
uttr-1be33b81bc264f84a9b6200f33b95ed9.pt,id10245
uttr-7d50755d3fc44ddd96066b4a3ac93ca8.pt,id10616
uttr-7431d94e499947d5bf18f724eabdc001.pt,id10170
uttr-8e095e1dbb5449619c69727a9bec967a.pt,id10099
uttr-046e635f84ea47f9a9e5a1939b19cb9c.pt,id10126
uttr-10ad1e504e744d098140f00ff5a08a63.pt,id10856
uttr-72c8ac4774ec4e71b08f664c304933ed.pt,id10783
uttr-eeab06ca689f49d39a1e03bbdbcea622.pt,id10421
uttr-74b1ff5715fa401782f06675298d0bfd.pt,id10744
uttr-6b10aa5bcb3d4e79ada888e65963ba4c.pt,id10064
uttr-17c5b9f7b54645efaffc2b9b87443114.pt,id10588
uttr-26180bcecaa148789ae4e47606c69960.pt,id10977
uttr-3920b07e351f4b80925deb7d45a2a633.pt,id10476
uttr-024de92fc22c4ae8a3d9aadaaba59b8f.pt,id11119
uttr-fd73f70425ae40178e7053d432d53e83.pt,id10832
uttr-25c5dda33dd84d78a4c19ae731a5e211.pt,id10856
uttr-3fc19a5f9a1f4f0384b080a540f7ca7f.pt,id10054
uttr-68ec724777aa4f43bf46e87f8c2554fe.pt,id10242
uttr-33b46d974eed4a6084be25664f55eb19.pt,id11063
uttr-e2a6a74c7ff64aab899e8bcfe138c008.pt,id10186
uttr-1254248312de44fa8b7af5d4a5de4712.pt,id10397
uttr-faf52b30c9a74bdeb7be65cc09b69314.pt,id10937
uttr-d1b47c2094fc40bfa3871fa7adc9083e.pt,id10022
uttr-3029ce0550f3495b898989696b404f07.pt,id10227
uttr-198c8658fa48497ea4b6b132f98ff3aa.pt,id11179
uttr-d833132364a9497bb97dc5b869b9cd13.pt,id10724
uttr-ea9abfdb6756477e8d8d1435d516ecc9.pt,id10659
uttr-e66248a62b4c4be7ba95516b15e91267.pt,id10975
uttr-7888080bfd1641128109c96ec17e54d1.pt,id10331
uttr-284392f3e0664a71b45273604425f7c4.pt,id11211
uttr-ae74622e24cd4c388e7bc27e8083c1f5.pt,id10546
uttr-ddbecc73ccfc48f48b2ee70cd9feae6f.pt,id10077
uttr-3ce6466458074b74bfd1ff9224241860.pt,id11221
uttr-e52fbcf2c94444cdb5cdc84befa2a319.pt,id10827
uttr-6529fb0e6bca4c38961896c87be71c2a.pt,id11159
uttr-91d60028641f46b3be004fa042f7db7c.pt,id10623
uttr-a30e178937074572a8d4448f4b971651.pt,id10811
uttr-66fb07e2ee0d47e4b6fc6a6e801e73c3.pt,id10672
uttr-11d8c089b3e9420187c16e49a13b6f0b.pt,id10246
uttr-8bbadfd506414f2a865d4e555158e267.pt,id10139
uttr-be4a0ef57d1147ffaaddbea81b8dfc02.pt,id10234
uttr-bd33dd8e5e4f4ae9a2ead576bd68939c.pt,id10313
uttr-a6fe3d39c28b4ff08a84a4cad002cf7f.pt,id10125
uttr-f4613c9093f448318ac4841c7cacfd70.pt,id10958
uttr-03ca3bcaaf2e41cdb5d7b8141f67bcd6.pt,id10654
uttr-22855f7b23bf4446b6e70ca93b3a200d.pt,id10438
uttr-0d69982907a84bde999d4b97913a7185.pt,id10417
uttr-47d54ef75d10402ba689773cc8c9e355.pt,id10474
uttr-edb4670793e141f1a20e162d581d1f56.pt,id11002
uttr-264b03e0e4eb41aaaf78009dd1f66f0c.pt,id10176
uttr-43b419d01e2f4cb98bd3ee4c74c22aa6.pt,id11105
uttr-054f8997c6fc4b12a6e78914bbaaaeed.pt,id10564
uttr-eb60d3997b48447fbd7adb354d4f5425.pt,id10945
uttr-f0dc70feb8004c2bbc0bb1eaf318f3f6.pt,id10011
uttr-076d41daf6eb4f129e0bb204d11af864.pt,id10869
uttr-8b564e49591b44f29b24bd7f339bfff0.pt,id11011
uttr-111cb8d103784393865d0e6bf0f4cae5.pt,id10626
uttr-16d311e0a2dc4c0d990949bc5fd33aa8.pt,id11067
uttr-0c0bd4960afa452ba31d2a981e3800c3.pt,id11094
uttr-3fe9248a02894cfdaf923c7594ce720d.pt,id10684
uttr-11ce96a3b1664f6ab6779eac62bec498.pt,id10588
uttr-e3c0cad0c90f45afbe178757b3ece9d8.pt,id10410
uttr-a70f612f6a464a8eaeeca4b3a49f2250.pt,id10466
uttr-1401c1c0229747cda6af3577735ce6f9.pt,id11140
uttr-7d00100e28054691bd527e29735938cb.pt,id10364
uttr-e945b804a5b74eb48cb1a0f287826273.pt,id11146
uttr-ef915011eb634835920a97916b2ee5c1.pt,id10863
uttr-d0df7a78a0e44114b8e981c77afe29c3.pt,id10576
uttr-592d6404e0574dadb431e530777fb12a.pt,id10078
uttr-2d9a0a6d5d2c49afb920ac621ec025bb.pt,id10806
uttr-59978de9b32147acb21a2901e6a6df2a.pt,id11190
uttr-26a4082176b34e6982f6251807fbd3a8.pt,id10913
uttr-4c91d1698d5942c4bc5f7c0a13d2f8a5.pt,id10258
uttr-93fab8c9a95b4e1594270ee70983c60c.pt,id10359
uttr-ff3cdb7cb09d4074bfd5d840cb4f5966.pt,id10359
uttr-b09b1dd8fa964547acbf982639a54842.pt,id10629
uttr-66e5ae033e27437da3a70d1f089832d1.pt,id10258
uttr-dede9bdfddc8489295cf728e4901fea1.pt,id10245
uttr-ae81c99cdc7a455a9c2fa02ff638c964.pt,id10607
uttr-98905af0eb844f9e8e53b16d711c399b.pt,id10171
uttr-78ceb7e46f334cb6b37765136f069784.pt,id10040
uttr-8bc5383e772e483d94433ec551e34b33.pt,id10395
uttr-51725a7899364edaa9eff0e0de851be9.pt,id11202
uttr-2e1e67865f834a3f83a903c379748c58.pt,id10185
uttr-4c9c2abd2f7e4d9bb9757c926ddb56f2.pt,id10359
uttr-833142bd0eef4ca7956a43bd84c219b3.pt,id10532
uttr-4ca1832ce75e465789d598f83ee32da3.pt,id10146
uttr-a790114fdbd5425eb4c8f3fb7444a96b.pt,id11100
uttr-b2271f5f73fa44a0813d55d428fb6d29.pt,id10259
uttr-cdb5b38777d5410d9151af5558dacb88.pt,id11202
uttr-0f6b0e02f36341e6a184e49f12a7c7f6.pt,id10687
uttr-ddf251463bb647f8bf07521632a47999.pt,id10373
uttr-f900bbabc33146b5ae9ac4ee9107b90a.pt,id10659
uttr-614c2cdab0414d3382a1c95a7b2b2998.pt,id10456
uttr-0aae8fbe2c85490ca1ef9475bf6c6b6d.pt,id10830
uttr-1c505cc5bcac49278b3756cc85059285.pt,id10140
uttr-9295713386e844ae9ac494a3d73e4409.pt,id10532
uttr-293f79a954ea4095a86898c21b0a6b73.pt,id10494
uttr-a190a6b086f34ac38baeae9b1bc9d2e8.pt,id11134
uttr-d76c3287c10248c59a6b365c29b60491.pt,id10564
uttr-64bcb225e45e4507a12890cf5033c6cc.pt,id11101
uttr-fb04a61a43fa4d76bcb1b1125cc1b25e.pt,id10348
uttr-e40848c2fc904fe9bc58d46b3c52f226.pt,id10358
uttr-eb4c1c6c73fc41a69a4a6e54f1f64228.pt,id11024
uttr-bf7e2daf2cde463ea406f6c3f1c42c2d.pt,id10986
uttr-8eaffed2338f4f42bef58d66cac1dcc6.pt,id10140
uttr-65928cf9296a4332bef07942ab498f0c.pt,id10513
uttr-52d9032702ee4d158a056f3580f823a1.pt,id10379
uttr-9a6430be3fc145329c1e2bbec99b7df7.pt,id11158
uttr-1c2f3ce672fa46ef9586951e06210666.pt,id11049
uttr-c170f8a929db4667b86a9af8581cca81.pt,id10215
uttr-0422c114e5fb41c3a48d270875c67296.pt,id11039
uttr-13bf03154b6c4951aa7e0d29d9795c8b.pt,id10062
uttr-bc1875cc326b407094fd466a06f16741.pt,id11118
uttr-1db063d60ded48a7926afb45ea02e160.pt,id10619
uttr-8fee5846ff8c41dfa39c07cacfef45ab.pt,id10629
uttr-f106726f198f455a848ca5b08f2e3ab3.pt,id11193
uttr-4efdceea229d4869a30a4cfadee793ca.pt,id10018
uttr-eaa401bcccee4e218522bd8119e1d04d.pt,id11218
uttr-92776f4bcf194b1f92b28df86ed4cbb3.pt,id11071
uttr-d3e21423fe204bc2acb0d9d240bc3853.pt,id10750
uttr-dcc885594b1c48e78065a0afa999fa81.pt,id10552
uttr-b3b2640797594287b3c22415fbe71b35.pt,id10243
uttr-5b59165100064fa49cf90c4834fee73f.pt,id10257
uttr-1e0b8a3f60014d51aeae0c1300b2b63f.pt,id11032
uttr-29b45d87f5a54306b6f161ae59c2210f.pt,id10479
uttr-0803cfdacc1a40b5aa57bd198e8cd16e.pt,id10587
uttr-2162232611d64fc08255a60cd18ec75c.pt,id10973
uttr-2d107dda24b84b81b5f46b4e28d9e700.pt,id10754
uttr-a51688b84b014d308bdafec4758f5661.pt,id10834
uttr-402c309219484df8be63a1b7f11a6b87.pt,id11180
uttr-ebdfc6c0af214af7afd63f7012b398e0.pt,id10040
uttr-1afb240bf43040a49de0a73dd9bc1569.pt,id11049
uttr-9d48e5849fe84ea28cf707c1fd892dc1.pt,id10313
uttr-8ca3dfb5655140bd9884c5899f5fbc02.pt,id10142
uttr-6876259dbd9e4be6a0dd37b4dae81fe2.pt,id10335
uttr-05d382a6f8e44e32b0d389f96f4d66a1.pt,id10726
uttr-398c6fcf4dfc428e83447e71abe87cae.pt,id10724
uttr-988bce8af36d4f199d4e5788dfeeb7ff.pt,id11004
uttr-5399ddcb601f44e28eb7558bb51db284.pt,id10623
uttr-88eb68c62fb74f3bb6a45751b9296a0f.pt,id10633
uttr-d7d3f2403fcb45bfbad0e524d098d559.pt,id10121
uttr-a1e8c0d5ea4141b5a584d6d1eabd8eae.pt,id10778
uttr-f0503c827776492fb1252ac117eda849.pt,id10082
uttr-420b17df796e4715ac1e654da75c241f.pt,id10341
uttr-0089119a55314a8f81463834be914aab.pt,id10738
uttr-49f4d6251fc143a2bcb47dfde8ddb6b4.pt,id10432
uttr-d64bd78800d846ddb885af1bc6f1063c.pt,id10491
uttr-c8ded6c417e945e3a1bc600169c52189.pt,id10410
uttr-94f8d2e8660f408dacf41de3a1b614ef.pt,id10483
uttr-bd4b68fc9d9d4e518ab1e7fcc364b538.pt,id10648
uttr-7e62e2f7859b4f59b1cdc7a8d246e385.pt,id10772
uttr-b061d3b9777f435ca0411d0bea7fe0e4.pt,id10999
uttr-96387849082243b59bcf297dcdae5d38.pt,id11068
uttr-0d14f5e5bafe44f6965191e9adc3e195.pt,id10699
uttr-400c29e8d509499595db0c717146e176.pt,id10589
uttr-5f60facc88d9439087debb8e1d9fca3c.pt,id10834
uttr-ac8d60048a98421fa2e2b3d0c8298a4a.pt,id11112
uttr-5a271b8eae974243b83f58c55a52692e.pt,id10014
uttr-529a7fa8c9c946079f7615f2b1e1aa4f.pt,id11251
uttr-d25acc0ae1d24100824e5b14a6159742.pt,id11073
uttr-5d0155c0266942ce97807d437306f600.pt,id10907
uttr-cb56ff4aff53439197f074896c257718.pt,id10735
uttr-e250d90b5c90479daa5ce881884c3763.pt,id10335
uttr-39980382786c484fb8553975c48b3125.pt,id10397
uttr-3d3f712b1bee468696cd07d18939c439.pt,id10215
uttr-0536f8a2f668419fade58bc4fed9dd2e.pt,id10516
uttr-37ef46a984874e57b4322058a3fbce85.pt,id10343
uttr-f7c09ce68b7b4eb887dd8d6d4725dd79.pt,id10783
uttr-a51ded6e1d654876b9ba7b2b8dfdd350.pt,id10804
uttr-a11833824b7d4d80ad291c7f34541c2b.pt,id10794
uttr-576597a416e14d7d9d16197c9c1f0ed0.pt,id10203
uttr-5d37011792bf4c95a462a1a15351e2b9.pt,id10465
uttr-2a0a8729a1ec4d4b8e00d1a5abb61d18.pt,id10827
uttr-8ca71c91f8ec4bb0869a70bd8679050d.pt,id11062
uttr-696566f89b144c69937d0f90dd584b65.pt,id10688
uttr-6352f23e673f4c5a9fc7361806a22d7b.pt,id10473
uttr-961db2c3463c46d986ffa27fb4f6a3c1.pt,id10667
uttr-dccb1d613a34483abcb1e61dbab8f928.pt,id10708
uttr-b26e8a064e994414bcff4f357a5519cc.pt,id10587
uttr-233085abf3f24261828e2737b64ade56.pt,id11141
uttr-11254fe199f440da9fba8d7dda73c826.pt,id10840
uttr-a1283ca051ae4fcdb23e09a20957c2b8.pt,id10623
uttr-9a4f708a08c24563843dd000bfd4d807.pt,id10949
uttr-f3bd56a52ed5400c82d1c73ba30af76d.pt,id11192
uttr-4f25ee95942c4d2690e9b47db8bc471c.pt,id10862
uttr-fd1dd84c81104c38ab7b395f2fbb312d.pt,id10473
uttr-f3dd43cca4ac459aaa740d878891a005.pt,id10186
uttr-e1455ee7c0a34b3db573b71837f352c4.pt,id10339
uttr-cd042c65d91c4fe2b8444fa5948bed6a.pt,id10734
uttr-09a2efb618674097946978ce44e95a6e.pt,id10509
uttr-63c97bd0d9a047b5b8b084f05ea105db.pt,id10066
uttr-52202a4018b24ef2be6dfced66a76de4.pt,id10710
uttr-19d898b20ef7450da518fc57bc1ac386.pt,id10714
uttr-326395791c7742c58fbc356e64fa4325.pt,id10735
uttr-18d7776493b143079d1dab8dba261726.pt,id10953
uttr-38268bd285d44a508deaaeef8853f2b9.pt,id11060
uttr-f6b3c407e0b34aaf8bcf6bd76c07a467.pt,id10984
uttr-512005b4f1eb4655af8b231175a0dc0e.pt,id10445
uttr-364499c45fea4d3d836a4365c13743ce.pt,id10813
